ГБОУ школа «Бескудниково»;город Москва, Бескудниковский бульвар, дом 53;37.544825488628;55.876148944256
ГБОУ школа № 1515;город Москва, бульвар Генерала Карбышева, дом 24, корпус 2;37.474669670724;55.778547092601
ГБОУ школа № 1298 «Профиль Куркино»;город Москва, Воротынская улица, дом 10;37.383491042896;55.900629661207
ГБОУ школа № 1543;город Москва, улица 26-ти Бакинских Комиссаров, дом 3, корпус 6;37.486003875743;55.655783749186
ГБОУ школа «Дмитровский»;город Москва, Карельский бульвар, дом 23А;37.52681572994;55.894077594963
ГБОУ школа № 1537;город Москва, улица Ротерта, дом 5;37.723241128833;55.873982834535
ГБОУ школа № 1360;Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Открытое шоссе, дом 5;37.719396493;55.815618618878
ГБОУ школа № 2057;город Москва, поселение Кокошкино, дачный посёлок Кокошкино, Дачная улица, дом 3А;37.164984941581;55.59852586357
ГБОУ школа № 1359;город Москва, Моршанская улица, дом 3, корпус 2;37.841851589874;55.700325333639
ГБОУ школа № 1257;город Москва, 3-й Павелецкий проезд, дом 7А;37.626991227325;55.714803270279
ГБОУ школа № 1095;город Москва, Енисейская улица, дом 30А;37.673620093112;55.871320503291
ГБОУ школа № 368 «Лосиный остров»;город Москва, Уссурийская улица, дом 12;37.816215858773;55.821730639269
ГБОУ школа № 1529 имени А.С. Грибоедова;город Москва, Хилков переулок, дом 3А;37.592498960108;55.746328833492
ГБОУ школа № 935;город Москва, Лебедянская улица, дом 24, корпус 3;37.688245373341;55.581500324945
ГБОУ школа № 1590;город Москва, Петрозаводская улица, дом 7А;37.496228397673;55.864194450171
ГБОУ школа № 1208;город Москва, улица Шумилова, дом 9;37.769566308049;55.70829949221
ГБОУ школа № 1034;город Москва, улица Борисовские Пруды, дом 46, корпус 1;37.772460404999;55.640951134548
ГБОУ школа № 1056;город Москва, Штурвальная улица, дом 6, корпус 1;37.438134116616;55.844558736609
ГБОУ школа № 1527;город Москва, проспект Андропова, дом 17, корпус 3;37.667655339092;55.681730476602
ГБОУ школа № 2087;город Москва, улица Маршала Голованова, дом 3;37.736017314554;55.652735343152
ГБОУ школа № 1265;город Москва, улица Фотиевой, дом 16;37.554489373241;55.699523058885
ГБОУ школа № 1207;город Москва, Домодедовская улица, дом 24, корпус 6;37.711134362008;55.601858920185
ГБОУ школа № 1236;город Москва, улица Милашенкова, дом 5А;37.5756749095945;55.8247510778455
ГБОУ ДО ЦДТ «Ново-Переделкино»;город Москва, Чоботовская улица, дом 5, корпус 1;37.352942299114;55.642215183077
ГБОУ школа № 1505;город Москва, 2-я Пугачёвская улица, дом 7;37.7279257136058;55.792748616066
ГБОУ школа № 1321 «Ковчег»;город Москва, Танковый проезд, дом 6;37.718714528924;55.750676108163
ГБОУ школа № 763;город Москва, Таймырская улица, дом 3;37.693104565318;55.884573865904
ГБОУ школа № 2117;город Москва, город Щербинка, Железнодорожная улица, дом 41;37.566724559325;55.513027032617
ГБОУ школа № 2054;город Москва, улица Петровка, дом 23/10, строение 18;37.616478378085;55.767153430921
ГБОУ школа № 324;город Москва, улица Лобачевского, дом 58;37.493164841612;55.673116785017
ГБОУ школа № 37;город Москва, улица Столетова, дом 13;37.502242635724;55.701881854674
ГБОУ школа № 1015;город Москва, улица Шолохова, дом 6, корпус 2;37.359325658362;55.638736934925
ГБОУ школа № 656 имени А.С. Макаренко;город Москва, Бескудниковский бульвар, дом 29;37.550109094495;55.870938752032
ГБОУ школа № 902 «Диалог»;город Москва, Бирюлёвская улица, дом 30, корпус 2;37.669005396977;55.593471046539
ГБОУ школа № 2116;город Москва, Кустанайская улица, дом 2, корпус 3;37.758837331509;55.61793349554
