Тушинская, вход-выход 5 в 1-й вестибюль;37.4360367;55.8256692
Тушинская, вход-выход 4 в 1-й вестибюль;37.4370076;55.8254341
Тушинская, вход-выход 2 во 2-й вестибюль;37.4374154;55.8273392
Тушинская, вход-выход 3 во 2-й вестибюль;37.4380376;55.8281911
Улица Горчакова, вход-выход 1 в вестибюль;37.5319534;55.5420806
Улица 1905 года, вход-выход 2 во 2-й вестибюль;37.560437;55.765435
Филёвский парк, вход-выход 1 в западный вестибюль;37.4829878;55.739437
Фили, вход-выход 3 в восточный вестибюль;37.515767;55.74529
Фрунзенская, вход-выход 1 в вестибюль;37.5805775;55.7274309
Царицыно, вход-выход 4 в северный вестибюль;37.6682219;55.6222568
Царицыно, вход-выход 5 в северный вестибюль;37.668722;55.622630
Царицыно, вход-выход 6 в северный вестибюль;37.668925;55.6224821
Царицыно, вход-выход 1 в южный вестибюль;37.6698636;55.6204932
Царицыно, вход-выход 2 в южный вестибюль;37.6704;55.620199
Тёплый стан, вход-выход 6 в северный вестибюль;37.5060675;55.6195654
Тёплый стан, вход-выход 1 в южный вестибюль;37.508677;55.617601
Тимирязевская, вход-выход 3 в вестибюль;37.574511;55.818659
Тимирязевская, вход-выход 1 в вестибюль;37.575101;55.818747
Тимирязевская, вход-выход 6 в вестибюль;37.5780576;55.8188162
Третьяковская, вход-выход 2 в вестибюль;37.625617;55.740683
Трубная, вход-выход 2 в вестибюль;37.6218566;55.7678427
Тульская, вход-выход 1 в южный вестибюль;37.622461;55.70783
Тульская, вход-выход 2 в северный вестибюль;37.62259;55.709564
Пролетарская, вход-выход 3 во 2-й вестибюль;37.668333;55.732291
Проспект Вернадского, вход-выход 1 в южный вестибюль;37.5045266;55.6765476
Проспект Вернадского, вход-выход 2 в южный вестибюль;37.5047335;55.6766633
Проспект Вернадского, вход-выход 4 в южный вестибюль;37.5052562;55.6763594
Проспект Вернадского, вход-выход 3 в южный вестибюль;37.5050632;55.676238
Проспект Вернадского, вход-выход 6 в южный вестибюль;37.5052832;55.6759002
Проспект Вернадского, вход-выход 5 в южный вестибюль;37.5057448;55.6761702
Пролетарская, вход-выход 2 во 2-й вестибюль;37.6680428;55.732445
Пролетарская, вход-выход 1 во 2-й вестибюль;37.6677589;55.7319672
Лермонтовский проспект, вход-выход 1 во 2-й вестибюль;37.853893;55.7007835
Боровицкая, вход-выход 6 в вестибюль;37.6091093;55.7505094
Охотный ряд, вход-выход 8 в северный вестибюль;37.617566;55.758683
Свиблово, вход-выход 3 в южный вестибюль;37.6514459;55.8543991
Свиблово, вход-выход 2 в северный вестибюль;37.654372;55.855739
Севастопольская, вход-выход 12 в вестибюль;37.5981861;55.6516395
Севастопольская, вход-выход 11 в вестибюль;37.5981808;55.651406
Севастопольская, вход-выход 10 в вестибюль;37.5986848;55.65096
Севастопольская, вход-выход 9 в вестибюль;37.5986795;55.6511966
Семеновская, вход-выход 1 в вестибюль;37.71929008;55.78315566
Серпуховская, вход-выход 3 в вестибюль;37.6248829;55.726855
Улица 1905 года, вход-выход 3 во 2-й вестибюль;37.560177;55.765717
Улица академика Янгеля, вход-выход 2 в южный вестибюль;37.6011148;55.5942546
Бульвар Рокоссовского, вход-выход 1 в северный вестибюль;37.7321792;55.8149979
Бульвар Рокоссовского, вход-выход 2 в северный вестибюль;37.7329306;55.8154001
Бульвар Рокоссовского, вход-выход 5 в южный вестибюль;37.7351755;55.8132836
