Музей «Московский транспорт»;г Москва,г Москва,ул Рогожский Вал,д 9/2;37.678202390670776;55.74256453012519
Московское отделение Союза художников России;г Москва,г Москва,ул Беговая,д 7;37.555777;55.778061
Галерея «Проун»;г Москва,г Москва,ул Сыромятническая Ниж.,д 11;37.67040252685547;55.75307291049641
Галерея Who I Am;г Москва,г Москва,пер Столярный,д 3 стр. 13;37.56839;55.764283
Центр Вознесенского;г Москва,г Москва,ул Ордынка Б.,д 46;37.623959;55.735343
Музей современной фортификации «Бункер-703 МИД СССР»;г Москва,г Москва,пер Новокузнецкий 2-й,д 14;37.630346;55.734374
Клуб-музей-лекторий «Маски и фигуры мира»;г Москва,г Москва,ш Измайловское,д 73Ж;37.75050938129425;55.79439502366617
Музей «Прогулка в темноте»;г Москва,г Москва,ул Автозаводская,д 18;37.64169216156006;55.70464054554708
Музей истории телефона в «Мастерславле»;г Москва,г Москва,наб Пресненская,д 4;37.54293999999999;55.748924
Мастерская Петра Кончаловского;г Москва,г Москва,ул Садовая Б.,д 10;37.59340167045593;55.76701111374788
Музей «Зверевский центр современного искусства»;г Москва,г Москва,ул Новорязанская,д 29;37.669627368450165;55.77228200768082
Галерея «Артефакт»;г Москва,г Москва,ул Пречистенка,д 30/2;37.591872811317444;55.74139642059284
Демонстрационный павильон Московских центральных диаметров;г Москва,г Москва,пл Киевского Вокзала;37.563870549201965;55.74309410189364
Интерактивный музей оружия;г Москва,г Москва,ул Шухова,д 13к2;37.612165;55.715773
Музей традиционных русских напитков «Очаково»;г Москва,г Москва,ул Рябиновая,д 44;37.435115999999994;55.674489
Музей Рерихов на ВДНХ;г Москва,г Москва,пр-кт Мира,д 119;37.62778490781784;55.830866783684385
Центральный Дом архитектора;г Москва,г Москва,пер Гранатный,д 7;37.590506;55.75937
Геологический музей им. В. В. Ершова;г Москва,г Москва,пр-кт Ленинский,д 6;37.6071004549022;55.72727911360014
Музей шахмат на Гоголевском бульваре;г Москва,г Москва,б-р Гоголевский,д 14;37.600397;55.747971
Музей Яндекса;г Москва,г Москва,ул Тимура Фрунзе,д 11/13;37.588422;55.734653
Музей русского искусства;г Москва,г Москва,пер Токмаков,д 21/2;37.670816;55.765574
Дом Любощинских-Вернадских;г Москва,г Москва,б-р Зубовский,д 15;37.591701;55.735961
Twin Peaks Red Room;г Москва,г Москва,ул Новый Арбат,д 15;37.5920444726944;55.75177391721793
Сладкий музей;г Москва,г Москва,ул Новый Арбат,д 24;37.587822675704956;55.7529120574368
Галерея Елены Громовой;г Москва,г Москва,наб Саввинская,д 23;37.55955;55.731668
Российский музей леса;г Москва,г Москва,пер Монетчиковский 5-й,д 4;37.633651999999984;55.732783
Галерея Гари Татинцяна;г Москва,г Москва,наб Серебряническая,д 19;37.649990916252136;55.750019848302344
Мемориальная квартира семьи Маяковских;г Москва,г Москва,пер Студенецкий,д 6;37.55655348300934;55.7581132676328
Галерея «Парк»;г Москва,г Москва,ул Немчинова,д 12;37.56355404853821;55.82303222256582
Мемориальная квартира С. В. Образцова;г Москва,г Москва,пер Глинищевский,д 5/7, кв 97;37.61090576648712;55.76357333917031
Музей-квартира И. Д. Сытина;г Москва,г Москва,ул Тверская,д 12/2;37.60738670825958;55.76369406179794
Центр славянской письменности «Слово»;г Москва,г Москва,пр-кт Мира,д 119;37.627015113830566;55.83273437440982
